Sump.upstream_presure [Pa],Sump.dp [dPa],Sump.velocity [m/s],Ball Valve.upstream_presure [Pa],Ball Valve.dp [dPa],Ball Valve.velocity [m/s],Outlet pipe.upstream_presure [Pa],Outlet pipe.dp [dPa],Outlet pipe.velocity [m/s],Injector Flex Pipe.upstream_presure [Pa],Injector Flex Pipe.dp [dPa],Injector Flex Pipe.velocity [m/s],Injector.upstream_presure [Pa],Injector.dp [dPa],Injector.velocity [m/s],System Pressure Drop [dPa],System Outlet Pressure [Pa],mdot [kg/s]
1378951.4586336727,1.8899269081970271,0.044825586388273636,1378949.5687067644,19392.286398761204,4.540649549018909,1359557.2823080032,38771.91953082865,5.699220669602058,1320785.3627771747,36351.84038981859,3.994909407216026,1284433.522387356,514274.57253048546,23.38422648225954,608792.5087768021,770158.9498568706,0.45245923700001167
1378951.4586336727,1.8907624025815586,0.0448354934876812,1378949.56787127,19400.859294544516,4.541653097890501,1359548.7085767256,38787.214788202175,5.700480331741265,1320761.4937885234,36367.89356132531,3.9957924419428217,1284393.600227198,514501.9438452657,23.389395734506277,609059.8022517404,769891.6563819323,0.45255923700001166
1378951.4586336727,1.8915980816019633,0.04484540058708875,1378949.567035591,19409.434084851917,4.542656646762127,1359540.1329507392,38802.5127619767,5.7017399939152416,1320737.6201887624,36383.950277211625,3.9966754767346098,1284353.6699115508,514729.36542595044,23.394564987401,609327.1541480722,769624.3044856004,0.45265923700001165
1378951.4586336727,1.8924339452582422,0.044855307686496315,1378949.5661997274,19418.01076968315,4.543660195633733,1359531.5554300442,38817.81345206077,5.702999656123954,1320713.7419779836,36400.010537478185,3.997558511591421,1284313.7314405052,514956.837272553,23.39973424094388,609594.5644657203,769356.8941679524,0.45275923700001164
1378951.4586336727,1.8932699935503958,0.04486521478590388,1378949.565363679,19426.58934903835,4.544663744505344,1359522.9760146409,38833.11685836276,5.7042593183674235,1320689.859156278,36416.07434212537,3.9984415465132526,1284273.7848141526,515184.35938508395,23.40490349513496,609862.0332046039,769089.4254290687,0.4528592370000117
1378951.4586336727,1.8941062264784225,0.04487512188531143,1378949.5645274462,19435.169822917585,4.545667293376979,1359514.3947045286,38848.42298079116,5.705518980645617,1320665.9717237374,36432.14169115374,3.9993245815001184,1284233.8300325838,515411.93176355463,23.41007274997434,610129.5603646436,768821.8982690291,0.45295923700001167
1378951.4586336727,1.8949426440423232,0.044885028984718994,1378949.5636910286,19443.752191320757,4.546670842248615,1359505.8114997079,38863.73181925435,5.706778642958613,1320642.0796804535,36448.21258456358,4.000207616552018,1284193.86709589,515639.5544079795,23.41524200546224,610397.1459457622,768554.3126879105,0.45305923700001166
1378951.4586336727,1.8957792462420988,0.044894936084126556,1378949.5628544264,19452.33645424781,4.547674391120237,1359497.2264001786,38879.04337366092,5.708038305306392,1320618.1830265177,36464.28702235584,4.001090651669005,1284153.8960041618,515867.2273183735,23.420411261598908,610664.7899478843,768286.6686857884,0.4531592370000117
1378951.4586336727,1.8966160330777473,0.04490484318353411,1378949.5620176396,19460.92261169878,4.548677939991857,1359488.639405941,38894.3576439194,5.709297967688946,1320594.2817620214,36480.365004530686,4.001973686851056,1284113.9167574907,516094.95049474377,23.42558051838424,610932.4923709257,768018.966262747,0.4532592370000117
1378951.4586336727,1.8974530045492701,0.04491475028294167,1378949.5611806682,19469.510663673795,4.549681488863502,1359480.0505169944,38909.67462993836,5.710557630106287,1320570.3758870559,36496.4465310887,4.002856722098192,1284073.9293559673,516322.7239371054,23.430749775818498,611200.2532148107,767751.2054188619,0.4533592370000117
1378951.4586336727,1.8982901606566671,0.04492465738234923,1378949.560343512,19478.100610172623,4.550685037735119,1359471.4597333395,38924.99433162642,5.7118172925584,1320546.465401713,36512.53160203028,4.003739757410416,1284033.9337996827,516550.5476454704,23.435919033901783,611468.0724794604,767483.3861542123,0.4534592370000117
1378951.4586336727,1.8991275013999376,0.044934564481756784,1378949.5595061714,19486.692451195522,4.551688586606766,1359462.8670549758,38940.3167488922,5.713076955045344,1320522.5503060836,36528.620217355994,4.004622792787745,1283993.9300887275,516778.42161985266,23.44108829263431,611735.9501647977,767215.508468875,0.45355923700001166
1378951.4586336727,1.8999650267790826,0.04494447158116435,1378949.5586686458,19495.286186742396,4.5526921354784236,1359454.2724819034,38955.641881644304,5.714336617567129,1320498.6306002592,36544.71237706672,4.005505828230235,1283953.9182231924,517006.3458602606,23.44625755201601,612003.8862707408,766947.5723629319,0.4536592370000117
1378951.4586336727,1.9008027367941016,0.04495437868057191,1378949.5578309358,19503.881816813086,4.553695684350054,1359445.6760141228,38970.96972979151,5.715596280123698,1320474.7062843314,36560.808081162475,4.006388863737839,1283913.8982031688,517234.32036671136,23.451426812047263,612271.8807972153,766679.5778364574,0.4537592370000117
1378951.4586336727,1.901640631444994,0.04496428577997946,1378949.5569930412,19512.47934140772,4.554699233221686,1359437.0776516334,38986.30029324244,5.71685594271513,1320450.777358391,36576.90732964388,4.007271899310592,1283873.8700287472,517462.34513921506,23.45659607272808,612539.9337441406,766411.5248895321,0.4538592370000117
1378951.4586336727,1.902478710731761,0.04497419287938703,1378949.556154962,19521.078760526387,4.5557027820933405,1359428.4773944356,39001.63357190593,5.718115605341357,1320426.8438225295,36593.010122511696,4.008154934948524,1283833.833700018,517690.4201777844,23.4617653340586,612808.0451114392,766143.4135222335,0.45395923700001173
1378951.4586336727,1.9033169746544019,0.04498409997879459,1378949.555316698,19529.680074169046,4.55670633096501,1359419.875242529,39016.969565690626,5.719375268002476,1320402.9056768382,36609.11645976597,4.0090379706516055,1283793.7892170723,517918.5454824336,23.46693459603906,613076.2148990339,765875.2437346388,0.4540592370000117
1378951.4586336727,1.904155423212916,0.04499400707820214,1378949.5544782495,19538.283282335582,4.557709879836666,1359411.271195914,39032.30827450547,5.720634930698406,1320378.9629214085,36625.22634140778,4.0099210064199085,1283753.7365800007,518146.72105316987,23.472103858669335,613344.4431068419,765607.0155268308,0.4541592370000117
1378951.4586336727,1.9049940564073045,0.045003914177609704,1378949.5536396164,19546.88838502602,4.558713428708314,1359402.6652545903,39047.649698259156,5.721894593429226,1320355.015556331,36641.33976743712,4.01080404225339,1283713.675788894,518374.94689001166,23.477273121949846,613612.7297347904,765338.7288988823,0.4542592370000117
1378951.4586336727,1.9058328742375672,0.04501382127701726,1378949.5528007986,19555.495382240515,4.559716977579989,1359394.0574185578,39062.99383686066,5.723154256194909,1320331.0635816972,36657.45673785471,4.011687078152084,1283673.6068438427,518603.2229929677,23.482442385880553,613881.0747827978,765070.3838508748,0.4543592370000117
1378951.4586336727,1.906671876703704,0.04502372837642482,1378949.551961796,19564.104273978824,4.560720526451638,1359385.447687817,39078.34069021885,5.724413918995446,1320307.1069975982,36673.57725266117,4.012570114116018,1283633.529744937,518831.5493620504,23.487611650461584,614149.478250786,764801.9803828867,0.45445923700001173
1378951.4586336727,1.9075110638057142,0.04503363547583238,1378949.5511226088,19572.71506024116,4.561724075323307,1359376.8360623678,39093.69025824255,5.725673581830888,1320283.1458041251,36689.701311856756,4.01345315014518,1283593.4444922684,519059.92599727586,23.49278091569325,614417.9401386802,764533.5184949925,0.4545592370000117
1378951.4586336727,1.9083504355435987,0.04504354257523994,1378949.5502832371,19581.327741027424,4.5627276241949755,1359368.2225422098,39109.042540840775,5.72693324470121,1320259.180001369,36705.82891544224,4.014336186239603,1283553.3510859266,519288.3528986527,23.4979501815755,614686.4604463987,764264.998187274,0.4546592370000117
1378951.4586336727,1.9091899919173576,0.0450534496746475,1378949.5494436808,19589.942316337623,4.5637311730666426,1359359.607127343,39124.397537922465,5.7281929076064495,1320235.2095894206,36721.96006341798,4.015219222399293,1283513.2495260027,519516.8300661939,23.5031194481085,614955.0391738638,763996.4194598089,0.45475923700001175
1378951.4586336727,1.9100297329269897,0.04506335677405506,1378949.5486039398,19598.558786171852,4.564734721938334,1359350.9898177679,39139.75524939664,5.729452570546573,1320211.2345683712,36738.0947557845,4.016102258624257,1283473.1398125868,519745.3574999145,23.508288715292498,615223.6763210004,763727.7823126722,0.45485923700001174
1378951.4586336727,1.9108696585724965,0.04507326387346262,1378949.5477640142,19607.177150529922,4.5657382708100025,1359342.3706134842,39155.11567517236,5.730712233521614,1320187.2549383119,36754.23299254225,4.016985294914505,1283433.0219457697,519973.9351998223,23.51345798312742,615492.3718877254,763459.0867459473,0.45495923700001173
1378951.4586336727,1.9117097688538762,0.04508317097287017,1378949.5469239037,19615.79740941194,4.566741819681674,1359333.749514492,39170.47881515856,5.7319718965316016,1320163.2706993334,36770.37477369188,4.017868331270065,1283392.8959256415,520202.56316593493,23.51862725161364,615761.1258739661,763190.3327597065,0.4550592370000117
1378951.4586336727,1.9125500637711306,0.045093078072277734,1378949.5460836089,19624.419562817937,4.567745368553357,1359325.1265207909,39185.8446692645,5.7332315595765015,1320139.2818515263,36786.520099233785,4.018751367690937,1283352.7617522927,520431.24139826297,23.523796520751187,616029.938279643,762921.5203540297,0.4551592370000117
1378951.4586336727,1.9133905433242595,0.045102985171685296,1378949.5452431294,19633.043610747936,4.568748917425054,1359316.5016323815,39201.213237399155,5.7344912226563265,1320115.2883949822,36802.668969168335,4.019634404177119,1283312.619425814,520659.9698968192,23.528965790540227,616298.809104678,762652.6495289947,0.45525923700001175
1378951.4586336727,1.9142312075132617,0.04511289227109285,1378949.5444024652,19641.669553201787,4.569752466296733,1359307.8748492633,39216.58451947171,5.735750885771088,1320091.2903297916,36818.82138349648,4.02051744072867,1283272.468946295,520888.7486616142,23.534135060980798,616567.7383489917,762383.720284681,0.45535923700001174
1378951.4586336727,1.9150720563381376,0.04512279937050041,1378949.5435616164,19650.2973901796,4.570756015168417,1359299.2461714367,39231.958515391314,5.737010548920848,1320067.2876560455,36834.97734221848,4.02140047734558,1283232.310313827,521117.57769266044,23.539304332073048,616836.7260125062,762114.7326211665,0.45545923700001173
1378951.4586336727,1.9159130897988885,0.045132706469907975,1378949.5427205828,19658.927121681398,4.5717595640401125,1359290.6155989014,39247.335225067276,5.738270212105521,1320043.2803738343,36851.136845334535,4.022283514027823,1283192.1435284996,521346.4569899742,23.544473603817266,617105.7720951472,761845.6865385255,0.4555592370000118
1378951.4586336727,1.9167543078955125,0.04514261356931553,1378949.5418793648,19667.55874770715,4.572763112911814,1359281.9831316576,39262.71464840867,5.739529875325204,1320019.268483249,36867.299892845804,4.023166550775486,1283151.9685904032,521575.3865535629,23.54964287621337,617374.8765968324,761576.5820368403,0.45565923700001176
1378951.4586336727,1.9175957106280108,0.04515252066872309,1378949.541037962,19676.192268256804,4.573766661783508,1359273.3487697053,39278.09678532482,5.740789538579841,1319995.2519843804,36883.46648475226,4.024049587588521,1283111.7854996282,521804.36638344056,23.554812149261558,617644.0395174851,761307.4191161876,0.45575923700001175
1378951.4586336727,1.9184372979963824,0.04516242776813065,1378949.5401963748,19684.82768333045,4.574770210655216,1359264.7125130442,39293.48163572504,5.742049201869466,1319971.2308773191,36899.63662105446,4.02493262446695,1283071.5942562646,522033.3964796223,23.559981422962085,617913.2608570303,761038.1977766424,0.45585923700001174
1378951.4586336727,1.9192790700006284,0.04517233486753821,1378949.5393546026,19693.464992928006,4.575773759526917,1359256.0743616747,39308.86919951854,5.743308865194082,1319947.2051621561,36915.810301753154,4.025815661410808,1283031.394860403,522262.47684212035,23.56515069731508,618182.54061539,760768.9180182826,0.45595923700001173
1378951.4586336727,1.9201210266407491,0.04518224196694577,1378949.538512646,19702.10419704951,4.57677730839862,1359247.4343155965,39324.259476614774,5.744568528553681,1319923.1748389818,36931.98752684869,4.026698698420086,1282991.1873121331,522491.6074709451,23.570319972320576,618451.8787924848,760499.5798411879,0.4560592370000118
1378951.4586336727,1.920963167916743,0.045192149066353327,1378949.5376705048,19710.745295695044,4.577780857270346,1359238.7923748097,39339.65246692307,5.745828191948296,1319899.1399078867,36948.168296341784,4.027581735494831,1282950.971611545,522720.7883661089,23.575489247978695,618721.2753882367,760230.1832454359,0.45615923700001176
1378951.4586336727,1.9218054938286107,0.04520205616576089,1378949.536828179,19719.388288864422,4.578784406142051,1359230.1485393145,39355.04817035278,5.747087855377968,1319875.1003689617,36964.35261023263,4.028464772635016,1282910.747758729,522950.0195276223,23.580658524289493,618990.730402566,759960.7282311067,0.45625923700001175
1378951.4586336727,1.9226480043763532,0.04521196326516845,1378949.5359856682,19728.033176557736,4.5797879550137575,1359221.5028091106,39370.44658681343,5.748347518842621,1319851.0562222973,36980.54046852202,4.029347809840679,1282870.5157537751,523179.30095550366,23.585827801253362,619260.2438354013,759691.2147982714,0.4563592370000118
1378951.4586336727,1.923490699559969,0.045221870364576006,1378949.535142973,19736.679958775112,4.580791503885491,1359212.855184198,39385.847716214404,5.749607182342288,1319827.0074679835,36996.731871210366,4.030230847111829,1282830.2755967733,523408.63264976174,23.59099707887027,619529.8156866612,759421.6429470115,0.4564592370000118
1378951.4586336727,1.9243335793794587,0.04523177746398357,1378949.5343000933,19745.328635516365,4.581795052757213,1359204.205664577,39401.25155846513,5.750866845877028,1319802.9541061118,37012.92681829803,4.03111388444846,1282790.0272878138,523638.0146104089,23.59616635714035,619799.4459562679,759152.0126774048,0.4565592370000118
1378951.4586336727,1.9251766438348228,0.04524168456339112,1378949.533457029,19753.979206781478,4.582798601628919,1359195.5542502473,39416.65811347523,5.752126509446787,1319778.8961367721,37029.12530978552,4.031996921850584,1282749.7708269865,523867.44683745876,23.601335636063784,620069.1346441448,758882.3239895279,0.45665923700001176
1378951.4586336727,1.9260198929260604,0.04525159166279868,1378949.5326137797,19762.631672570682,4.5838021505006585,1359186.9009412092,39432.06738115418,5.7533861730516005,1319754.833560055,37045.32734567372,4.032879959318256,1282709.5062143812,524096.9293309231,23.60650491564067,620338.8817502146,758612.5768834581,0.45675923700001175
1378951.4586336727,1.9268633266531723,0.04526149876220624,1378949.531770346,19771.28603288374,4.584805699372381,1359178.2457374623,39447.479361411555,5.754645836691492,1319730.7663760507,37061.532925962805,4.033762996851451,1282669.233450088,524326.462090813,23.611674195871075,620608.6872743977,758342.771359275,0.4568592370000118
1378951.4586336727,1.9277069450161584,0.0452714058616138,1378949.5309267277,19779.942287720707,4.585809248244097,1359169.588639007,39462.894054156954,5.755905500366423,1319706.69458485,37077.74205065323,4.034646034450176,1282628.952534197,524556.045117146,23.616843476755367,620878.5512166219,758072.9074170508,0.4569592370000118
1378951.4586336727,1.928550748015018,0.04528131296102136,1378949.5300829248,19788.60043708176,4.586812797115849,1359160.9296458429,39478.31145929995,5.757165164076456,1319682.618186543,37093.954719745736,4.035529072114471,1282588.6634667972,524785.6784099297,23.62201275829347,621148.4735768052,757802.9850568675,0.4570592370000118
1378951.4586336727,1.929394735649752,0.04529122006042892,1378949.529238937,19797.26048096664,4.587816345987574,1359152.2687579703,39493.73157675027,5.758424827821574,1319658.53718122,37110.170933240915,4.036412109844356,1282548.3662479792,525015.3619691785,23.62718204048558,621418.454354872,757533.0042788007,0.4571592370000118
1378951.4586336727,1.93023890792036,0.04530112715983648,1378949.5283947648,19805.922419375518,4.5888198948593155,1359143.6059753892,39509.15440641756,5.759684491601782,1319634.4515689716,37126.39069113899,4.037295147639809,1282508.0608778326,525245.0957949023,23.63235132333171,621688.4935507423,757262.9650829304,0.4572592370000118
1378951.4586336727,1.931083264826841,0.045311034259244036,1378949.527550408,19814.586252308334,4.589823443731055,1359134.9412980995,39524.57994821152,5.760944155417065,1319610.361349888,37142.61399344038,4.038178185500843,1282467.7473564476,525474.8798871193,23.637520606832275,621958.5911643443,756992.8674693283,0.4573592370000118
1378951.4586336727,1.9319278063691965,0.0453209413586516,1378949.5267058662,19823.251979765086,4.590826992602797,1359126.2747261012,39540.00820204189,5.762203819267474,1319586.2665240592,37158.84084014603,4.039061223427502,1282427.4256839133,525704.7142458365,23.642689890987146,622228.7471955959,756722.7114380768,0.4574592370000118
1378951.4586336727,1.9327725325474263,0.04533084845805915,1378949.52586114,19831.919601745863,4.59183054147456,1359117.6062593942,39555.4391678185,5.76346348315299,1319562.1670915757,37175.071231256086,4.039944261419775,1282387.0958603197,525934.5988710684,23.64785917579655,622498.9616444214,756452.4969892512,0.4575592370000118
1378951.4586336727,1.9336174433615303,0.045340755557466715,1378949.5250162294,19840.58911825048,4.5928340903463,1359108.935897979,39570.872845450955,5.764723147073625,1319538.0630525278,37191.30516677129,4.040827299477688,1282346.7578857567,526164.5337628303,23.65302846126074,622769.2345107464,756182.2241229262,0.4576592370000118
1378951.4586336727,1.9344625388115075,0.04535066265687428,1378949.5241711338,19849.260529279083,4.593837639218053,1359100.2636418547,39586.30923484928,5.765982811029401,1319513.9544070056,37207.542646692025,4.041710337601249,1282306.4117603134,526394.5189211292,23.658197747379603,623039.5657944884,755911.8928391843,0.4577592370000118
1378951.4586336727,1.9353078188973594,0.04536056975628183,1378949.5233258537,19857.933834831638,4.594841188089811,1359091.589491022,39601.74833592318,5.767242475020322,1319489.841155099,37223.78367101895,4.04259337579048,1282266.05748408,526624.5543459808,23.663367034153417,623309.9554955733,755641.5031380993,0.4578592370000118
1378951.4586336727,1.936153283619085,0.045370476855689394,1378949.522480389,19866.609034908135,4.595844736961567,1359082.9134454809,39617.19014858264,5.768502139046373,1319465.7232968982,37240.0282397523,4.043476414045367,1282225.695057146,526854.6400374013,23.668536321582497,623580.403613928,755371.0550197447,0.45795923700001184
1378951.4586336727,1.9369989329766841,0.045380383955096956,1378949.5216347396,19875.286129508502,4.596848285833311,1359074.2355052312,39632.63467273746,5.76976180310757,1319441.6008324937,37256.27635289259,4.044359452365924,1282185.324479601,527084.7759953944,23.673705609666555,623850.910149466,755100.5484842067,0.45805923700001183
1378951.4586336727,1.9378447669701577,0.04539029105450451,1378949.5207889057,19883.96511863302,4.597851834705105,1359065.5556702728,39648.081908297645,5.771021467203928,1319417.473761975,37272.528010440816,4.045242490752213,1282144.9457515343,527314.9622199808,23.678874898406097,624121.4751021193,754829.9835315534,0.4581592370000118
1378951.4586336727,1.938690785599505,0.045400198153912066,1378949.5199428871,19892.646002281315,4.59885538357686,1359056.8739406057,39663.53185517314,5.7722811313354585,1319393.3420854327,37288.78321239704,4.0461255292042,1282104.5588730355,527545.1987111683,23.684044187801046,624392.0984718053,754559.3601618673,0.4582592370000118
1378951.4586336727,1.939536988864726,0.04541010525331963,1378949.5190966837,19901.32878045358,4.599858932448626,1359048.1903162303,39678.984513273885,5.773540795502167,1319369.2058029564,37305.04195876186,4.047008567721908,1282064.1638441945,527775.4854689694,23.689213477851553,624662.7802584476,754288.678375225,0.4583592370000118
1378951.4586336727,1.940383376765822,0.04542001235272719,1378949.518250296,19910.013453149764,4.600862481320387,1359039.5047971462,39694.439882509934,5.774800459704059,1319345.0649146363,37321.30424953585,4.047891606305355,1282023.7606651003,528005.8224933994,23.69438276855784,624933.5204619716,754017.938171701,0.45845923700001184
1378951.4586336727,1.941229949302791,0.045429919452134745,1378949.5174037234,19918.70002036998,4.601866030192171,1359030.8173833534,39709.897962791314,5.776060123941144,1319320.919420562,37337.570084719526,4.048774644954554,1281983.3493358425,528236.209784469,23.69955205991998,625204.3190822991,753747.1395513735,0.45855923700001183
1378951.4586336727,1.9420767064756341,0.04543982655154231,1378949.5165569661,19927.388482114096,4.602869579063948,1359022.128074852,39725.35875402816,5.777319788213411,1319296.769320824,37353.8394643133,4.049657683669509,1281942.9298565106,528466.6473421936,23.70472135193824,625475.1761193557,753476.282514317,0.4586592370000118
1378951.4586336727,1.9429236482843522,0.04544973365094987,1378949.5157100244,19936.078838382124,4.603873127935717,1359013.4368716422,39740.82225613048,5.778579452520896,1319272.6146155118,37370.112388317655,4.050540722450226,1281902.5022271941,528697.135166582,23.709890644612564,625746.0915730605,753205.3670606122,0.45875923700001187
1378951.4586336727,1.943770774728943,0.045459640750357425,1378949.514862898,19944.771089174188,4.604876676807511,1359004.7437737237,39756.28846900842,5.779839116863603,1319248.4553047153,37386.3888567334,4.051423761296755,1281862.0664479819,528927.6732576486,23.71505993794319,626017.0654433393,752934.3931903334,0.45885923700001185
1378951.4586336727,1.944618085809408,0.04546954784976499,1378949.5140155868,19953.46523449018,4.605880225679304,1358996.0487810967,39771.7573925721,5.781098781241558,1319224.2913885247,37402.66886956073,4.0523068002090685,1281821.6225189639,529158.2616154068,23.720229231930297,626288.0977301156,752663.360903557,0.45895923700001184
1378951.4586336727,1.9454655815257473,0.04547945494917254,1378949.5131680912,19962.161274330065,4.606883774551087,1358987.3518937612,39787.229026731824,5.7823584456547135,1319200.1228670292,37418.952426800366,4.053189839187209,1281781.170440229,529388.9002398641,23.725398526573763,626559.1884333079,752392.2702003648,0.45905923700001183
1378951.4586336727,1.9463132618779604,0.0454893620485801,1378949.5123204107,19970.85920869391,4.607887323422874,1358978.653111717,39802.70337139772,5.7836181101030775,1319175.9497403193,37435.23952845266,4.054072878231167,1281740.7102118665,529619.5891310395,23.73056782187402,626830.3375528456,752121.1210808271,0.4591592370000118
1378951.4586336727,1.9471611268660478,0.045499269147987666,1378949.5114725458,19979.55903758175,4.608890872294677,1358969.952434964,39818.18042648009,5.784877774586711,1319151.772008484,37451.53017451812,4.054955917340952,1281700.2418339658,529850.3282889447,23.73573711783117,627101.5450886515,751849.9135450212,0.45925923700001187
1378951.4586336727,1.948009176490009,0.04550917624739522,1378949.5106244963,19988.260760993515,4.609894421166476,1358961.2498635026,39833.66019188905,5.786137439105606,1319127.5896716136,37467.82436499756,4.055838956516614,1281659.765306616,530081.117713589,23.7409064144452,627372.8110406456,751578.6475930271,0.45935923700001186
1378951.4586336727,1.9488574107498435,0.045519083346802776,1378949.5097762619,19996.96437892919,4.610897970038271,1358952.5453973326,39849.142667535045,5.787397103659735,1319103.4027297976,37484.12209989106,4.056721995758118,1281619.2806299066,530311.9574049879,23.74607571171637,627644.135408754,751307.3232249187,0.45945923700001184
1378951.4586336727,1.949705829645553,0.045528990446210345,1378949.508927843,20005.669891388832,4.611901518910071,1358943.8390364542,39864.62785332835,5.788656768249167,1319079.2111831259,37500.423379199325,4.0576050350654995,1281578.7878039265,530542.8473631494,23.75124500964461,627915.5181928956,751035.9404407771,0.4595592370000119
1378951.4586336727,1.950554433177136,0.0455388975456179,1378949.5080792394,20014.377298372412,4.612905067781874,1358935.130780867,39880.115749179226,5.789916432873873,1319055.015031688,37516.72820292299,4.058488074438781,1281538.286828765,530773.7875880896,23.75641430823022,628186.9593929974,750764.4992406752,0.4596592370000119
1378951.4586336727,1.9514032213445929,0.045548804645025455,1378949.5072304513,20023.086599879956,4.613908616653684,1358926.4206305714,39895.60635499819,5.791176097533833,1319030.8142755732,37533.03657106247,4.059371113877965,1281497.7777045108,531004.7780798229,23.761583607473412,628458.4590089848,750492.9996246878,0.45975923700001187
1378951.4586336727,1.9522521941479234,0.04555871174443302,1378949.5063814786,20031.797795911414,4.614912165525489,1358917.708585567,39911.09967069555,5.792435762229098,1319006.6089148715,37549.34848361818,4.060254153383055,1281457.2604312534,531235.8188383612,23.766752907374283,628730.0170407805,750221.4415928922,0.45985923700001186
1378951.4586336727,1.9531013515871285,0.04556861884384057,1378949.505532321,20040.510886466855,4.615915714397304,1358908.9946458542,39926.59569618183,5.793695426959655,1318982.3989496725,37565.663940590886,4.0611371929540905,1281416.7350090814,531466.9098637131,23.771922207932793,629001.6334883042,749949.8251453685,0.45995923700001184
1378951.4586336727,1.9539506936622077,0.045578525943248134,1378949.504682979,20049.22587154625,4.616919263269123,1358900.2788114327,39942.09443136739,5.794955091725524,1318958.1843800654,37581.98294198051,4.06202023259102,1281376.201438085,531698.0511558965,23.777091509149315,629273.3083514844,749678.1502821883,0.4600592370000119
1378951.4586336727,1.9548002203731603,0.045588433042655696,1378949.5038334522,20057.942751149556,4.617922812140939,1358891.5610823028,39957.59587616274,5.796214756526705,1318933.96520614,37598.305487788224,4.062903272293929,1281335.659718352,531929.2427149176,23.78226081102369,629545.0416302385,749406.4170034342,0.4601592370000119
1378951.4586336727,1.9556499317199874,0.04559834014206325,1378949.502983741,20066.661525276835,4.61892636101276,1358882.841458464,39973.10003047841,5.797474421363219,1318909.7414279857,37614.631578014625,4.063786312062837,1281295.109849971,532160.4845407946,23.787430113556315,629816.8333244962,749134.6253091765,0.46025923700001187
1378951.4586336727,1.9564998277026882,0.04560824724147081,1378949.502133845,20075.382193928104,4.619929909884597,1358874.1199399168,39988.60689422502,5.798734086235035,1318885.513045692,37630.96121265953,4.064669351897684,1281254.5518330324,532391.7766335371,23.79259941674717,630088.6834341775,748862.7751994951,0.4603592370000119
1378951.4586336727,1.9573499083212629,0.045618154340878375,1378949.5012837644,20084.104757103214,4.62093345875641,1358865.3965266612,40004.11646731302,5.799993751142202,1318861.280059348,37647.29439172394,4.065552391798531,1281213.9856676243,532623.1189931603,23.797768720596533,630360.5919592088,748590.8666744638,0.4604592370000119
1378951.4586336727,1.9582001735757117,0.04562806144028593,1378949.500433499,20092.829214802376,4.621937007628251,1358856.6712186967,40019.62874965305,5.801253416084732,1318837.0424690438,37663.63111520815,4.066435431765375,1281173.4113538356,532854.511619674,23.802938025104392,630632.5588995112,748318.8997341614,0.4605592370000119
1378951.4586336727,1.959050623466034,0.04563796853969349,1378949.4995830492,20101.555567025396,4.622940556500075,1358847.9440160238,40035.14374115575,5.8025130810625996,1318812.800274868,37679.97138311294,4.067318471798249,1281132.828891755,533085.9545130942,23.808107330271035,630904.5842550118,748046.8743786609,0.4606592370000119
1378951.4586336727,1.959901257992231,0.04564787563910105,1378949.4987324148,20110.28381377236,4.623944105371901,1358839.2149186423,40050.6614417318,5.803772746075814,1318788.5534769106,37696.31519543862,4.068201511897149,1281092.238281472,533317.4476734275,23.81327663609634,631176.6680256283,747774.7906080444,0.46075923700001187
1378951.4586336727,1.960752077154302,0.04565778273850861,1378949.4978815955,20119.013955043403,4.62494765424376,1358830.483926552,40066.18185129176,5.805032411124442,1318764.3020752603,37712.66255218581,4.069084552062095,1281051.6395230745,533548.9911006925,23.818445942580702,631448.8102112906,747502.6484223821,0.4608592370000119
1378951.4586336727,1.9616030809522462,0.04566768983791617,1378949.4970305918,20127.745990838237,4.625951203115585,1358821.7510397534,40081.704969746475,5.8062920762084085,1318740.046070007,37729.01345335479,4.06996759229308,1281011.0326166523,533780.5847949001,23.823615249724174,631721.0108119206,747230.447821752,0.4609592370000119
1378951.4586336727,1.962454269386065,0.045677596937323726,1378949.4961794033,20136.479921157144,4.626954751987441,1358813.0162582463,40097.230797006654,5.807551741327763,1318715.7854612395,37745.36789894645,4.07085063259015,1280970.4175622931,534012.2287560622,23.828784557526856,631993.2698274419,746958.1888062308,0.4610592370000119
1378951.4586336727,1.9633056424557578,0.04568750403673129,1378949.4953280303,20145.215745999845,4.627958300859268,1358804.2795820304,40112.75933298302,5.808811406482495,1318691.5202490473,37761.72588896079,4.071733672953272,1280929.7943600866,534243.9229841908,23.833953865988853,632265.5872577769,746685.8713758958,0.46115923700001193
1378951.4586336727,1.9641572001613241,0.045697411136138844,1378949.4944764725,20153.953465366703,4.628961849731142,1358795.5410111058,40128.29057758639,5.810071071672615,1318667.2504335195,37778.08742339903,4.072616713382524,1280889.1630101204,534475.6674793011,23.839123175110434,632537.9631028534,746413.4955308193,0.4612592370000119
1378951.4586336727,1.9650089425027648,0.045707318235546406,1378949.4936247303,20162.693079257264,4.629965398602966,1358786.800545473,40143.824530727565,5.811330736898182,1318642.9760147454,37794.452502260945,4.073499753877846,1280848.5235124845,534707.4622414007,23.844292484891493,632810.397362589,746141.0612710837,0.4613592370000119
1378951.4586336727,1.9658608694800788,0.04571722533495396,1378949.4927728032,20171.43458767196,4.630968947474834,1358778.0581851313,40159.361192317396,5.812590402159166,1318618.6969928138,37810.821125547525,4.0743827944393,1280807.8758672662,534939.3072705098,23.8494617953325,633082.8900369161,745868.5685967566,0.4614592370000119
