conservation_mdot [kg/s],conservation_tank.mass [kg],conservation_tank.volume [m^3],conservation_tank.inenergy [J],conservation_tank.pressure [Pa],conservation_tank.temperature [degK],conservation_tank.density [kg/m^3],conservation_tank.sp_inenergy [J/kg],conservation_tank.sp_enthalpy [J/kg],time [s]
-0.01657268049184636,0.029792241635603917,0.0037854117839999993,966.3300056852737,152906.58631045042,81.0240545932883,7.8702776172273685,32435.625942642677,51863.985874397746,4.94
-0.016423138839323618,0.029628010247210682,0.0037854117839999993,957.8123112775141,151926.30749884044,80.96383704026408,7.8268922742938996,32327.93236149522,51738.740914161666,4.95
-0.016273428205261693,0.029465275965158064,0.0037854117839999993,949.3926444205417,150955.85565603815,80.90393404306316,7.78390242501503,32220.728071346566,51614.0667096624,4.96
-0.01612355199532578,0.029304040445204807,0.0037854117839999993,941.0706235377072,149995.22044279036,80.84435043669498,7.741308506795945,32114.022818709975,51489.97461175943,4.97
-0.01597351360583536,0.029144305309146454,0.0037854117839999993,932.8458654374566,149044.39131095068,80.78509108326631,7.699110948069701,32007.826418998517,51366.47604965007,4.98
-0.015823316422391077,0.028986072144922544,0.0037854117839999993,924.7179853970888,148103.35750872712,80.72616087133486,7.657310168325547,31902.14875522797,51243.58252933406,4.99
-0.01567296381860179,0.028829342506736525,0.0037854117839999993,916.6865972479109,147172.10808240355,80.66756471524171,7.615906578140597,31796.99977665844,51121.30563209651,5.0
-0.015522459154442721,0.028674117915192098,0.0037854117839999993,908.7513134619509,146250.63188510056,80.60930755440822,7.57490057921585,31692.389497375854,50999.65701271978,5.01
-0.015371805775267913,0.02852039985743942,0.0037854117839999993,900.9117452399028,145338.91757750566,80.55139435261626,7.534292564414817,31588.32799480909,50878.64839782579,5.0200000000000005
-0.015221007010010609,0.028368189787339314,0.0037854117839999993,893.167502600671,144436.95363562874,80.49383009725798,7.494082917806894,31484.82540818627,50758.29158406533,5.03
-0.01507006617005299,0.028217489125638782,0.0037854117839999993,885.5181944721639,143544.72835306573,80.43661979855816,7.454272014713734,31381.891936925404,50638.59843622189,5.04
-0.014918986547506303,0.02806829926016372,0.0037854117839999993,877.9634287836183,142662.22984904528,80.37976848877153,7.41486022176015,31279.537838962646,50519.5808852545,5.05
-0.014767771414073722,0.02792062154602298,0.0037854117839999993,870.5028125591358,141789.44607010647,80.32328122135142,7.375847896928031,31177.773429013454,50401.250926287285,5.0600000000000005
-0.014616424019196664,0.027774457305831012,0.0037854117839999993,863.1359520127704,140926.36479805963,80.26716307009252,7.33723538961515,31076.609076770776,50283.62061650499,5.07
-0.014464947588859271,0.02762980782994242,0.0037854117839999993,855.8624526448122,140072.973654885,80.21141912824484,7.299023040697129,30976.05520503527,50166.7020729538,5.08
-0.014313345324036943,0.02748667437670205,0.0037854117839999993,848.6819193394294,139229.2601066581,80.1560545076008,7.261211182593512,30876.122287779555,50050.507470311015,5.09
-0.014161620398988684,0.027345058172712162,0.0037854117839999993,841.5939564637165,138395.21147135342,80.10107433755455,7.223800139338333,30776.820848146865,49935.04903854554,5.1000000000000005
-0.014009775959984103,0.027204960413112322,0.0037854117839999993,834.5981679679081,137570.81492214353,80.04648376413354,7.186790226654065,30678.161456380807,49820.339060511345,5.11
-0.013857815123456518,0.027066382261877756,0.0037854117839999993,827.6941574870233,136756.05749590692,79.9922879490031,7.150181752030432,30580.154727689907,49706.38986947076,5.12
-0.01370574097477291,0.026929324852130027,0.0037854117839999993,820.8815284436029,135950.92609647746,79.93849206844129,7.113975014806482,30482.811320042198,49593.213846534054,5.13
-0.013553556566311107,0.026793789286466915,0.0037854117839999993,814.1598841518612,135155.40750244987,79.88510131228742,7.078170306257735,30386.14193189462,49480.823418008935,5.14
-0.01340126491608818,0.026659776637306034,0.0037854117839999993,807.528827922952,134369.48837317206,79.83212088286305,7.042767909686953,30290.157299853232,49369.23105270354,5.15
-0.013248869006133718,0.026527287947244696,0.0037854117839999993,800.9879631714439,133593.15525401066,79.77955599386466,7.007768100519207,30194.868196265797,49258.449259134,5.16
-0.013096371780724984,0.026396324229437447,0.0037854117839999993,794.5368935230479,132826.39458390855,79.72741186922813,6.973171146401612,30100.285426747876,49148.49058264526,5.17
-0.012943776144909274,0.026266886467988353,0.0037854117839999993,788.1752229234285,132069.19270085837,79.67569374196759,6.938977307306961,30006.41982764053,49039.36760247641,5.18
-0.012791084962702735,0.026138975618361326,0.0037854117839999993,781.9025557482236,131321.53584891668,79.62440685298549,6.905186835642114,29913.28226340194,48931.092928738486,5.19
-0.012638301055473753,0.026012592607806587,0.0037854117839999993,775.7184969141559,130583.41018550217,79.5735564498568,6.871799976360667,29820.883623932074,48823.679199320635,5.2
-0.012485427200344899,0.02588773833580314,0.0037854117839999993,769.6226519911949,129854.80178772328,79.52314778558531,6.838816967079834,29729.234821830494,48717.139076711595,5.21
-0.01233246612841618,0.02576441367451898,0.0037854117839999993,763.6146273158259,129135.69665807525,79.47318611733473,6.806238038202024,29638.346789589134,48611.48524477218,5.22
-0.012179420522839353,0.025642619469290584,0.0037854117839999993,757.6940301054672,128426.08073280365,79.42367670513286,6.774063413041509,29548.23047672162,48506.73040538849,5.23
-0.012026293017275695,0.025522356539117826,0.0037854117839999993,751.8604685738152,127725.93989051059,79.37462481055185,6.742293307955167,29458.8968468271,48402.887275105386,5.24
-0.011873086194383367,0.025403625677173993,0.0037854117839999993,746.1135520470717,127035.25995600279,79.3260356953597,6.710927932477213,29370.356874588957,48299.96858164879,5.25
-0.011719802583464172,0.02528642765133935,0.0037854117839999993,740.4528910814273,126354.02670930349,79.27791462015094,6.679967489460152,29282.62154271553,48197.98706040087,5.26
-0.011566444658915662,0.025170763204750195,0.0037854117839999993,734.8780975813747,125682.22589421747,79.23026684295192,6.649412175219825,29195.70183881788,48096.9554507874,5.2700000000000005
-0.011413014838591785,0.025056633056364276,0.0037854117839999993,729.3887849188654,125019.84322405764,79.18309761780122,6.619262179684777,29109.608752226344,47996.88649262461,5.28
-0.011259515481611514,0.02494403790154816,0.0037854117839999993,723.9845680535369,124366.8643903331,79.13641219330881,6.589517686551421,29024.353270751024,47897.79292235925,5.29
-0.011105948886637558,0.024832978412681787,0.0037854117839999993,718.6650636537522,123723.27506984943,79.09021581119292,6.560178873443744,28939.946377384276,47799.68746928816,5.3
-0.010952317289814264,0.024723455239783643,0.0037854117839999993,713.4298902185761,123089.06093293817,79.04451370479514,6.5312459120784645,28856.399046948885,47702.58285168879,5.3100000000000005
-0.010798622862854167,0.024615469011155102,0.0037854117839999993,708.2786682005817,122464.207652377,78.99931109757561,6.502718968435246,28773.722242692507,47606.491772891015,5.32
-0.010644867711209047,0.02450902033404301,0.0037854117839999993,703.2110201294098,121848.7009090667,78.95461320158746,6.474598202931736,28691.926912829324,47511.42691730756,5.33
-0.010491053871521147,0.0244041097953278,0.0037854117839999993,698.2265707363866,121242.52640340225,78.91042521593505,6.446883770605339,28611.02398703611,47417.400946390444,5.34
-0.01033718331014485,0.024300737962226353,0.0037854117839999993,693.3249470796519,120645.66986018096,78.86675232521145,6.419575821298906,28531.024372896525,47324.42649453445,5.3500000000000005
-0.010183257920266501,0.02419890538302369,0.0037854117839999993,688.5057786704265,120058.1170398806,78.82359969792417,6.392674499854015,28451.938952306307,47232.516164969515,5.36
-0.010029279520254212,0.024098612587821148,0.0037854117839999993,683.7686975997924,119479.85374587876,78.78097248490043,6.366179946308624,28373.778577832007,47141.68252553257,5.37
-0.009875249851066473,0.023999860089310484,0.0037854117839999993,679.1133386663995,118910.86583353602,78.73887581768307,6.340092296101567,28296.554069032925,47051.93810447143,5.38
-0.00972117057394609,0.023902648383571024,0.0037854117839999993,674.5393395049163,118351.13921759574,78.69731480691127,6.314411680283137,28220.276208746243,46963.295386160986,5.39
-0.009567043267605761,0.023806977950894967,0.0037854117839999993,670.0463407154288,117800.65988332112,78.65629454069285,6.289138225733112,28144.95573934196,46875.766806799096,5.4
-0.009412869426143885,0.023712849256633528,0.0037854117839999993,665.6339859934011,117259.41389376216,78.61582008296504,6.264272055384274,28070.603358944474,46789.36475007692,5.41
-0.00925865045592034,0.023620262752074326,0.0037854117839999993,661.3019222606458,116727.38740018997,78.575896471849,6.239813288454203,27997.22971763176,46704.10154279599,5.42
-0.009104387673014669,0.02352921887534418,0.0037854117839999993,657.0497997969912,116204.56664965965,78.53652871799835,6.2157620406837575,27924.845413610445,46619.98945050398,5.43
-0.008950082299795326,0.023439718052346226,0.0037854117839999993,652.8772723730152,115690.9379963139,78.49772180294394,6.1921184245846455,27853.460989376734,46537.04067305728,5.44
-0.008795735462217256,0.023351760697724055,0.0037854117839999993,648.7839973834687,115186.48791034495,78.45948067743723,6.168882549694112,27783.08692786071,46455.26734022176,5.45
-0.008641348186316223,0.023265347215860894,0.0037854117839999993,644.7696359817161,114691.20298724208,78.4218102597928,6.146054522838908,27713.73364856345,46374.68150722427,5.46
-0.0084869213945013,0.02318047800191588,0.0037854117839999993,640.8338532152476,114205.06995734342,78.38471543423653,6.123634448409031,27645.411503692125,46295.295150342376,5.47
-0.00833245590162288,0.023097153442899653,0.0037854117839999993,636.9763181623191,113728.0756980139,78.34820104925728,6.1016224286418765,27578.130774298224,46217.12016245267,5.48
-0.00817795241146453,0.02301537391878501,0.0037854117839999993,633.1967040694843,113260.20724137468,78.31227191596757,6.080018563915638,27511.90166641929,46140.16834863037,5.49
-0.008023411511615742,0.02293513980366885,0.0037854117839999993,629.4946884907214,112801.45178661818,78.27693280647532,6.0588229530562625,27446.73430724078,46064.45142173796,5.5
-0.00786883366922626,0.02285645146697659,0.0037854117839999993,625.8699534277033,112351.79671030445,78.24218845227044,6.038035693655619,27382.638741274928,45989.980998045525,5.51
-0.00771421922572776,0.02277930927471931,0.0037854117839999993,622.3221854716436,111911.22957658836,78.20804354262913,6.017656882403607,27319.62492656889,45916.76859291168,5.5200000000000005
-0.0075595683909758064,0.022703713590809554,0.0037854117839999993,618.8510759469364,111479.73814977775,78.17450272304156,5.997686615435748,27257.70273095089,45844.82561646826,5.53
-0.0074048812375142265,0.02262966477843441,0.0037854117839999993,615.4563210564913,111057.3104046014,78.14157059366195,5.978124988695924,27196.88192831774,45774.163369382426,5.54
-0.007250157693426832,0.022557163201500145,0.0037854117839999993,612.1376220293643,110643.93453933825,78.10925170779285,5.958972098317996,27137.17219497949,45704.79303864871,5.55
-0.007095397535323818,0.022486209226146907,0.0037854117839999993,608.8946852705751,110239.59898765467,78.07755057040532,5.940228041025962,27078.58310606458,45636.725693564265,5.5600000000000005
-0.0069406003800180985,0.022416803222346727,0.0037854117839999993,605.7272225136597,109844.29243023542,78.04647163669216,5.921892914556091,27021.124132000503,45569.97228159351,5.57
-0.0067857656750578265,0.02234894556559615,0.0037854117839999993,602.634950976442,109458.00381011327,78.01601931067928,5.903966818104076,26964.80463508467,45504.543624532605,5.58
-0.006630892689389937,0.02228263663870225,0.0037854117839999993,599.6175935199027,109080.72234419733,77.98619794388136,5.886449852796848,26909.63386614847,45440.45041466696,5.59
-0.00647598050129159,0.022217876833689334,0.0037854117839999993,596.6748788113498,108712.43753936057,77.95701183402396,5.869342122196272,26855.620961342345,45377.70321112954,5.6000000000000005
-0.006321027986385842,0.022154666553825475,0.0037854117839999993,593.8065414917952,108353.13920633306,77.92846522383113,5.852643732834504,26802.774939046052,45316.31243636979,5.61
-0.0061660338030156865,0.022093006215795317,0.0037854117839999993,591.0123223486885,108002.81747502749,77.90056229989223,5.83635479478798,26751.104696931026,45256.28837279962,5.62
-0.006010996375993964,0.02203289625203538,0.0037854117839999993,588.2919684946901,107661.46281251093,77.87330719162057,5.820475422294343,26700.619009193775,45197.641159669176,5.63
-0.005855913878955579,0.021974337113245822,0.0037854117839999993,585.6452335530605,107329.06603893991,77.84670397030803,5.80500573441598,26651.326523976997,45140.380790128635,5.64
-0.0057007842129503826,0.02191732927111632,0.0037854117839999993,583.0718778513111,107005.61834754658,77.82075664829976,5.78994585576012,26603.235761015392,45084.51710858051,5.65
-0.0055456049833169235,0.021861873221283152,0.0037854117839999993,580.5716686238333,106691.11132313487,77.7954691782932,5.775295917260016,26556.355109526037,45030.05980826426,5.66
-0.0053903734718599786,0.021807969486564553,0.0037854117839999993,578.1443802255659,106385.53696562038,77.77084545279293,5.761056057029635,26510.692826388487,44977.01842924423,5.67
-0.005235086606538339,0.02175561862049917,0.0037854117839999993,575.7897943577563,106088.88770974407,77.7468893037272,5.747226421298416,26466.257034641156,44925.40235672243,5.68
-0.00507974092362425,0.021704821211262926,0.0037854117839999993,573.507700309139,105801.15645343973,77.72360450226891,5.733807165446001,26423.055722363566,44875.22081979269,5.69
-0.004924332527182422,0.021655577885991102,0.0037854117839999993,571.297895213665,105522.33658414797,77.7009947588732,5.720798455144004,26381.09674197312,44826.48289071964,5.7
-0.0047688570394504165,0.0216078893155966,0.0037854117839999993,569.1601843287929,105252.42200771222,77.6790637235758,5.708200467628862,26340.387810019576,44779.19748473957,5.71
-0.004613309542525178,0.021561756220171348,0.0037854117839999993,567.0943813381632,104991.40718278279,77.65781498659652,5.696013393128738,26300.936507557668,44733.37336057689,5.72
-0.004457684510915838,0.02151717937506219,0.0037854117839999993,565.1003086826586,104739.28715789621,77.63725207929107,5.684237436468601,26262.750281182023,44689.01912170343,5.73
-0.0043019757309005245,0.021474159617753185,0.0037854117839999993,563.1777979256655,104496.05761197142,77.61737847551632,5.672872818888332,26225.836444843844,44646.14321852016,5.74
-0.0041461762036199236,0.021432697855716987,0.0037854117839999993,561.3266901597051,104261.71490279063,77.59819759348451,5.661919780116844,26190.20218259532,44604.753951594335,5.75
-0.003990278030399804,0.02139279507541299,0.0037854117839999993,559.5468364622608,104036.25611942036,77.57971279819543,5.6513785807491415,26155.854552421482,44564.859476176745,5.76
-0.003834272272383762,0.02135445235268915,0.0037854117839999993,557.838098412139,103819.67914113312,77.56192740456595,5.641249504994185,26122.80049138749,44526.467808255584,5.7700000000000005
-0.003678148778536359,0.021317670864903788,0.0037854117839999993,556.2003486803242,103611.98271401193,77.54484468140853,5.63153286387714,26091.04682238157,44489.58683242328,5.78
-0.0035218959804419175,0.021282451905099368,0.0037854117839999993,554.6334717099578,103413.16652602298,77.52846785641472,5.622228998983687,26060.600262748165,44454.224311985796,5.79
-0.003365500627748822,0.02124879689882188,0.0037854117839999993,553.1373645116771,103223.23130936985,77.51280012242653,5.613338286903236,26031.467435332554,44420.38790182075,5.8
-0.003208947467452942,0.02121670742414735,0.0037854117839999993,551.7119375990688,103042.17895301396,77.49784464525821,5.604861144519371,26003.654882432395,44388.085164651966,5.8100000000000005
-0.0030522188315045646,0.021186185235832305,0.0037854117839999993,550.357116104729,102870.01264133066,77.48360457350371,5.596798035389724,25977.16908346044,44357.32359161104,5.82
-0.00289529411191615,0.021157232294713144,0.0037854117839999993,549.0728411265775,102706.73702262275,77.47008305085755,5.58914947751247,25952.01647730559,44328.11062827403,5.83
-0.002738149080786815,0.021129850803905278,0.0037854117839999993,547.8590713728793,102552.35841357155,77.45728323167933,5.58191605288913,25928.203490751694,44300.45370768614,5.84
-0.0025807549937417896,0.02110404325396786,0.0037854117839999993,546.7157852015679,102406.88505711092,77.445208300824,5.575098419455827,25905.73657485172,44274.36029267869,5.8500000000000005
-0.002423077394966257,0.0210798124800182,0.0037854117839999993,545.6429831855501,102270.32744382568,77.43386149914046,5.568697326171319,25884.62225187114,44249.837930434915,5.86
-0.0022650744861054304,0.021057161735157145,0.0037854117839999993,544.6406913964448,102142.69873011159,77.42324615668963,5.562713632413933,25864.867176620006,44226.89432374134,5.87
-0.002106694865305406,0.02103609478650409,0.0037854117839999993,543.7089656846425,102024.01527794154,77.41336573665077,5.557148333351332,25846.478217690114,44205.53742541492,5.88
-0.0019478742999919762,0.02101661604350417,0.0037854117839999993,542.8478973819596,101914.29738093456,77.40422389445678,5.552002593835687,25829.462567059807,44185.77556560192,5.89
-0.0017885310083126783,0.020998730733421043,0.0037854117839999993,542.0576210847054,101813.57025309198,77.39582455918499,5.547277794763965,25813.827891129644,44167.6176272594,5.9
-0.0016285585134439436,0.020982445148286604,0.0037854117839999993,541.3383255876513,101721.86541951072,77.38817204862185,5.542975598315147,25799.582544451747,44151.07329438398,5.91
-0.0014678143946626238,0.020967767004339978,0.0037854117839999993,540.6902697784383,101639.2227439885,77.38127123732396,5.539098042903959,25786.73588210535,44136.15341485989,5.92
-0.0013061017163100077,0.02095470598717688,0.0037854117839999993,540.1138067211735,101565.69349711377,77.37512781214852,5.535647687194097,25775.298734885295,44122.87055235386,5.93
-0.0011431364501137574,0.020943274622675742,0.0037854117839999993,539.6094221050531,101501.34525947704,77.3697486812123,5.532627840172578,25765.28417006986,44111.23986991652,5.94
-0.0009784857726918474,0.020933489764948823,0.0037854117839999993,539.1777998987681,101446.27029963818,77.36514267344491,5.530042954224825,25756.708793082893,44101.28064170052,5.95
-0.0008114384666940865,0.020925375380281882,0.0037854117839999993,538.8199451433366,101400.6012415154,77.36132184854162,5.527899360573736,25749.59518533035,44093.0190843002,5.96
-0.00064068947121037,0.02091896848556978,0.0037854117839999993,538.5374458125247,101364.5444878112,77.358304292778,5.526206838048397,25743.97710785864,44086.49440017988,5.97
-0.000463372068250342,0.020914334764887275,0.0037854117839999993,538.3331613116035,101338.46810159078,77.35612147395369,5.524982738545646,25739.913191759842,44081.77467747213,5.98
-0.00027042246997918646,0.020911630540187482,0.0037854117839999993,538.21395428771,101323.25054023093,77.35484743447823,5.524268357956664,25737.5412813163,44079.02000295505,5.99
