run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
85.5390,34.1430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.5440,34.1480,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2581,0.26
85.5490,34.1530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.5540,34.1580,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0010,0.0000,0.2590,0.26
85.5590,34.1630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.5640,34.1680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.5690,34.1730,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.5740,34.1780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.5790,34.1830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0010,0.0000,0.2590,0.26
85.5840,34.1880,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.5890,34.1930,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.5940,34.1980,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.5990,34.2030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9022,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.6040,34.2080,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8974,0.8964,0.0000,0.0000,0.2590,0.26
85.6090,34.2130,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9022,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.6140,34.2180,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.6190,34.2230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2581,0.26
85.6240,34.2280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6290,34.2330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6340,34.2380,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
85.6390,34.2430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9013,0.8983,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
85.6440,34.2480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9013,0.8974,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.6490,34.2530,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6540,34.2580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8964,0.8974,0.0000,0.0000,0.2600,0.26
85.6590,34.2630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9003,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6640,34.2680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
85.6690,34.2730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6740,34.2780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.6790,34.2830,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9003,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6840,34.2880,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.6890,34.2930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6940,34.2980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.6990,34.3030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.7040,34.3080,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.7090,34.3130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.7140,34.3180,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7190,34.3230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.7240,34.3280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8993,0.0000,0.0000,0.2590,0.26
85.7290,34.3330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.7340,34.3380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9022,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.7390,34.3430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7440,34.3480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7490,34.3530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7540,34.3580,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9003,0.8974,0.8974,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.7590,34.3630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7640,34.3680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7690,34.3730,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.7740,34.3780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.7790,34.3830,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.7840,34.3880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.7890,34.3930,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.7940,34.3980,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.7990,34.4030,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.8040,34.4080,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8983,0.8964,0.8974,0.0010,0.0000,0.2590,0.26
85.8090,34.4130,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8140,34.4180,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8190,34.4230,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8974,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8240,34.4280,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.8290,34.4330,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.8340,34.4380,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.8390,34.4430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.8440,34.4480,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.8490,34.4530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8993,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8540,34.4580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9022,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.8590,34.4630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.8640,34.4680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8690,34.4730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8993,0.9003,0.8974,0.8993,0.0010,0.0000,0.2590,0.26
85.8740,34.4780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8993,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8790,34.4830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.8840,34.4880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.9003,0.8974,0.8983,0.0000,0.0010,0.2590,0.26
85.8890,34.4930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8940,34.4980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8983,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.8990,34.5030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9040,34.5080,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9003,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9090,34.5130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2600,0.26
85.9140,34.5180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9190,34.5230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9240,34.5280,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
85.9290,34.5330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9340,34.5380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.9390,34.5430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.9440,34.5480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
85.9490,34.5530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.9540,34.5580,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2502,0.9003,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.9590,34.5630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2502,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
85.9640,34.5680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
85.9690,34.5730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.9740,34.5780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8983,0.8964,0.8983,0.0000,0.0000,0.2590,0.26
85.9790,34.5830,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.9840,34.5880,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8964,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.9890,34.5930,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
85.9940,34.5980,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
85.9990,34.6030,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
86.0040,34.6080,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2532,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
86.0090,34.6130,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
86.0140,34.6180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
86.0190,34.6230,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9003,0.8974,0.8983,0.8964,0.8974,0.0000,0.0000,0.2590,0.26
86.0240,34.6280,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
86.0290,34.6330,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
86.0340,34.6380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9022,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
86.0390,34.6430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
86.0440,34.6480,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9003,0.8974,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
86.0490,34.6530,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8983,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
86.0540,34.6580,1.0000,0.9198,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2522,0.9013,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
86.0590,34.6630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
86.0640,34.6680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9022,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
86.0690,34.6730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.2512,0.9013,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
