run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
40.2150,24.9180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2200,24.9230,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.2250,24.9280,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,109.7841,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.2300,24.9330,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,111.5014,109.7841,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.2350,24.9380,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2400,24.9430,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2450,24.9480,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2500,24.9530,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.9290,109.7841,110.3566,-199.3640,-200.0000,-5.8969,-5.66
40.2550,24.9580,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.2600,24.9630,1.0000,0.5697,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2650,24.9680,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2700,24.9730,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.2750,24.9780,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.2800,24.9830,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2850,24.9880,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.2900,24.9930,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,109.7841,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.2950,24.9980,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3000,25.0030,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,111.5014,109.7841,110.3566,-200.0000,-200.0000,-6.0161,-5.54
40.3050,25.0080,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3100,25.0130,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.3150,25.0180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.6463,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3200,25.0230,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3250,25.0280,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3300,25.0330,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.3350,25.0380,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3400,25.0430,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3450,25.0480,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3500,25.0530,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.3566,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3550,25.0580,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3600,25.0630,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.9290,-200.0000,-200.0000,-5.8969,-5.54
40.3650,25.0680,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3700,25.0730,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3750,25.0780,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3800,25.0830,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.3850,25.0880,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.9290,109.7841,110.9290,-200.0000,-200.0000,-5.8969,-5.54
40.3900,25.0930,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.3950,25.0980,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,109.7841,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4000,25.1030,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.4050,25.1080,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.4100,25.1130,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-6.0161,-5.54
40.4150,25.1180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-6.0161,-5.66
40.4200,25.1230,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.4250,25.1280,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4300,25.1330,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4350,25.1380,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.2117,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.4400,25.1430,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4450,25.1480,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4500,25.1530,1.0000,0.5679,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.2117,110.3566,109.2117,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4550,25.1580,1.0000,0.5679,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4600,25.1630,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,111.5014,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.4650,25.1680,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.3566,110.3566,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4700,25.1730,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.3566,109.2117,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4750,25.1780,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.4800,25.1830,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4850,25.1880,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4900,25.1930,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.4950,25.1980,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,111.5014,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.5000,25.2030,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.6463,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5050,25.2080,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5100,25.2130,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.5150,25.2180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.5200,25.2230,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.5250,25.2280,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5300,25.2330,1.0000,0.5679,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5350,25.2380,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.5400,25.2430,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.5450,25.2480,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5500,25.2530,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5550,25.2580,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5600,25.2630,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-199.3640,-5.8969,-5.66
40.5650,25.2680,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5700,25.2730,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,109.7841,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.5750,25.2780,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.5800,25.2830,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-6.0161,-5.54
40.5850,25.2880,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.9290,-200.0000,-200.0000,-5.7776,-5.66
40.5900,25.2930,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.5950,25.2980,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6000,25.3030,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.6050,25.3080,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.6100,25.3130,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6150,25.3180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.6200,25.3230,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6250,25.3280,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,112.0739,110.3566,110.9290,110.3566,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.6300,25.3330,1.0000,0.5697,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6350,25.3380,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.6400,25.3430,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.6450,25.3480,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,111.5014,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6500,25.3530,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6550,25.3580,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.6600,25.3630,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,109.7841,-200.0000,-200.0000,-5.8969,-5.54
40.6650,25.3680,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.6463,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6700,25.3730,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6750,25.3780,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6800,25.3830,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.6850,25.3880,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.6463,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6900,25.3930,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,111.5014,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.6950,25.3980,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,112.0739,110.3566,110.9290,110.3566,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.7000,25.4030,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.66
40.7050,25.4080,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.7100,25.4130,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,112.0739,110.3566,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.7150,25.4180,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,109.7841,110.9290,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
40.7200,25.4230,1.0000,0.5685,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,110.3566,109.7841,109.7841,-200.0000,-200.0000,-5.8969,-5.66
40.7250,25.4280,1.0000,0.5691,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,112.0739,110.3566,111.5014,109.7841,110.3566,-200.0000,-200.0000,-5.8969,-5.54
