run_time [s],time [s],state [-],Sensor Voltage [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D[lbf], FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf], CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF], CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig], CH-PT-100 [psig]
87.9690,580.3279,4.1470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32780.5000
87.9740,580.3279,4.1520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
87.9790,579.7131,4.1570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
87.9840,579.7131,4.1620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
87.9890,579.7131,4.1670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
87.9940,579.7131,4.1720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
87.9990,579.7131,4.1770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0040,579.7131,4.1820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0090,579.7131,4.1870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0140,579.7131,4.1920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0190,579.7131,4.1970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0240,579.7131,4.2020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0290,579.7131,4.2070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0340,580.3279,4.2120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,450.6667,-200.0000,32292.5000,32658.5000
88.0390,580.3279,4.2170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.0440,579.7131,4.2220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,538334.0000,150081.1875,450.6667,-200.0000,32292.5000,32658.5000
88.0490,580.3279,4.2270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.0540,580.3279,4.2320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0590,580.3279,4.2370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0640,580.3279,4.2420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0690,579.7131,4.2470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.0740,580.3279,4.2520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0790,579.7131,4.2570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0840,579.7131,4.2620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0890,579.7131,4.2670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538919.5625,537748.3750,149495.5938,-200.0000,-200.0000,32292.5000,32536.5000
88.0940,579.7131,4.2720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.0990,579.7131,4.2770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1040,579.7131,4.2820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538919.5625,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1090,579.7131,4.2870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1140,580.3279,4.2920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1190,580.3279,4.2970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.1240,579.7131,4.3020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1290,580.3279,4.3070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.1340,580.3279,4.3120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1390,579.7131,4.3170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1440,579.7131,4.3220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1490,579.7131,4.3270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1540,580.3279,4.3320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,537748.3750,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1590,579.7131,4.3370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1640,579.7131,4.3420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1690,579.7131,4.3470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1740,580.3279,4.3520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.1790,580.3279,4.3570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1840,579.0983,4.3620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1890,580.3279,4.3670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538919.5625,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.1940,579.7131,4.3720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.1990,579.7131,4.3770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2040,579.7131,4.3820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.2090,579.7131,4.3870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2140,580.3279,4.3920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2190,580.3279,4.3970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32414.5000,32658.5000
88.2240,579.7131,4.4020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2290,579.7131,4.4070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2340,580.3279,4.4120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2390,579.7131,4.4170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537162.7500,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2440,579.7131,4.4220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2490,579.7131,4.4270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2540,579.7131,4.4320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2590,579.7131,4.4370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2640,579.7131,4.4420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2690,579.7131,4.4470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2740,580.3279,4.4520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2790,579.7131,4.4570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2840,580.3279,4.4620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.2890,580.3279,4.4670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2940,579.7131,4.4720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.2990,580.3279,4.4770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3040,580.3279,4.4820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.3090,580.3279,4.4870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3140,579.7131,4.4920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3190,579.7131,4.4970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.3240,579.7131,4.5020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.3290,579.7131,4.5070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3340,579.7131,4.5120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,450.6667,-200.0000,32292.5000,32536.5000
88.3390,579.7131,4.5170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.3440,579.7131,4.5220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3490,579.7131,4.5270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537162.7500,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3540,579.7131,4.5320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3590,579.7131,4.5370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3640,579.7131,4.5420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.3690,579.7131,4.5470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3740,579.7131,4.5520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.3790,580.3279,4.5570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.3840,580.3279,4.5620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3890,579.7131,4.5670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.3940,580.3279,4.5720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.3990,579.7131,4.5770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.4040,579.7131,4.5820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
88.4090,579.7131,4.5870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
88.4140,579.7131,4.5920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538919.5625,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
88.4190,579.7131,4.5970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
